5.000000000000000278e-02 1.227239905436459333e+00
6.000000000000000472e-02 1.261434814906250423e+00
7.000000000000000666e-02 1.293103816240665394e+00
8.000000000000001554e-02 1.323310448889983615e+00
9.000000000000001055e-02 1.354082933286933077e+00
1.000000000000000056e-01 1.386456715900354686e+00
1.100000000000000144e-01 1.421412073467021475e+00
1.200000000000000094e-01 1.459745113518991833e+00
1.300000000000000044e-01 1.501132855420856727e+00
1.400000000000000133e-01 1.546082002422892065e+00
1.500000000000000222e-01 1.593158674923106588e+00
1.600000000000000311e-01 1.643196061545167730e+00
1.700000000000000400e-01 1.693650754872428221e+00
1.800000000000000488e-01 1.744821770687341678e+00
1.900000000000000022e-01 1.793208967907713225e+00
2.000000000000000111e-01 1.840460793097907111e+00
2.100000000000000200e-01 1.886109586092933554e+00
2.200000000000000289e-01 1.931453976228109326e+00
2.300000000000000377e-01 1.977614209080746921e+00
2.400000000000000466e-01 2.021629595050963957e+00
2.500000000000000555e-01 2.065249586036191243e+00
2.600000000000000644e-01 2.107994520232643332e+00
2.700000000000000178e-01 2.150487534854171656e+00
2.800000000000000266e-01 2.191901244318075648e+00
2.900000000000000355e-01 2.235388625162734400e+00
3.000000000000000444e-01 2.277097551344194670e+00
3.100000000000000533e-01 2.315888904987373209e+00
3.200000000000000622e-01 2.356657179667545066e+00
3.300000000000000155e-01 2.397387103254619678e+00
3.400000000000000244e-01 2.440986272684689595e+00
3.500000000000000333e-01 2.479443359309332795e+00
3.600000000000000422e-01 2.516174474983516873e+00
3.700000000000000511e-01 2.552923407638895803e+00
3.800000000000000600e-01 2.588953060318271771e+00
3.900000000000000688e-01 2.623732909731459895e+00
4.000000000000000777e-01 2.656235576925314756e+00
4.100000000000000866e-01 2.685743424439276161e+00
4.200000000000000400e-01 2.715039289319737037e+00
4.300000000000000488e-01 2.748684403089517225e+00
4.400000000000000577e-01 2.781782726827423335e+00
4.500000000000000666e-01 2.810097241518102251e+00
4.600000000000000755e-01 2.837931707911506951e+00
4.700000000000000844e-01 2.864686917932958821e+00
4.800000000000000933e-01 2.890395027388532601e+00
4.900000000000000466e-01 2.913700789924164258e+00
5.000000000000001110e-01 2.939723640798284965e+00
5.100000000000001199e-01 2.964111195979578728e+00
5.200000000000001288e-01 2.979968000561879826e+00
5.300000000000001377e-01 3.003980974795422032e+00
5.400000000000001465e-01 3.027188151433131580e+00
5.500000000000001554e-01 3.037151933548481786e+00
5.600000000000001643e-01 3.057900483615072940e+00
5.700000000000001732e-01 3.062017142015451387e+00
5.800000000000001821e-01 3.076423004737891098e+00
5.900000000000001910e-01 3.103645231157070139e+00
6.000000000000001998e-01 3.118455330713786999e+00
6.100000000000000977e-01 3.136076892158988549e+00
6.200000000000001066e-01 3.151199503418676162e+00
6.300000000000001155e-01 3.169056088105168367e+00
6.400000000000001243e-01 3.193369248909676994e+00
6.500000000000001332e-01 3.210563514014767250e+00
6.600000000000001421e-01 3.222329052372358227e+00
6.700000000000001510e-01 3.224988598203163637e+00
6.800000000000001599e-01 3.236169282208031017e+00
6.900000000000001688e-01 3.236380156037991895e+00
7.000000000000001776e-01 3.221934462916086872e+00
7.100000000000001865e-01 3.206708216675198120e+00
7.200000000000001954e-01 3.197735861392663193e+00
7.300000000000002043e-01 3.184363748569960073e+00
7.400000000000002132e-01 3.129630756014107451e+00
7.500000000000002220e-01 3.071719845838801533e+00
7.600000000000002309e-01 3.049366935324038241e+00
7.700000000000002398e-01 2.997464517713926302e+00
7.800000000000001377e-01 2.912772802455487753e+00
7.900000000000001465e-01 2.884542031526350137e+00
8.000000000000001554e-01 2.813920119166798628e+00
8.100000000000001643e-01 2.727344016440579555e+00
8.200000000000001732e-01 2.648085322585638668e+00
8.300000000000001821e-01 2.575416616517104629e+00
8.400000000000001910e-01 2.532933706380878558e+00
8.500000000000001998e-01 2.521068096165742123e+00
8.600000000000002087e-01 2.462110406543600583e+00
8.700000000000002176e-01 2.429628440697841896e+00
8.800000000000002265e-01 2.375893294253141885e+00
8.900000000000002354e-01 2.350944971378150949e+00
9.000000000000002442e-01 2.321082065265297700e+00
9.100000000000002531e-01 2.265675531840499968e+00
9.200000000000002620e-01 2.263527128309803960e+00
9.300000000000001599e-01 2.254531570565333709e+00
9.400000000000001688e-01 2.088871439867324042e+00
9.500000000000001776e-01 2.083875647266232534e+00
9.600000000000001865e-01 1.895360337919004046e+00
9.700000000000001954e-01 1.571687864007697444e+00
9.800000000000002043e-01 1.217725810169110634e+00
9.900000000000002132e-01 6.599922144946178681e-01
