5.000000000000000278e-02 1.350989504411365560e+00
6.000000000000000472e-02 1.396945500723808964e+00
7.000000000000000666e-02 1.439423043232990418e+00
8.000000000000001554e-02 1.483273511136647071e+00
9.000000000000001055e-02 1.524561871154392900e+00
1.000000000000000056e-01 1.564818559447274327e+00
1.100000000000000144e-01 1.605197762123347971e+00
1.200000000000000094e-01 1.644817251095485711e+00
1.300000000000000044e-01 1.683802515774116992e+00
1.400000000000000133e-01 1.722669149045092718e+00
1.500000000000000222e-01 1.760970472543794685e+00
1.600000000000000311e-01 1.799984982697355518e+00
1.700000000000000400e-01 1.836986993637668153e+00
1.800000000000000488e-01 1.873437504663334252e+00
1.900000000000000022e-01 1.910690145123254080e+00
2.000000000000000111e-01 1.946084487190961276e+00
2.100000000000000200e-01 1.981524300665933769e+00
2.200000000000000289e-01 2.017439427201043856e+00
2.300000000000000377e-01 2.050053841285657708e+00
2.400000000000000466e-01 2.086302917188572525e+00
2.500000000000000555e-01 2.120405258683132566e+00
2.600000000000000644e-01 2.154629579154142771e+00
2.700000000000000178e-01 2.188864855243640495e+00
2.800000000000000266e-01 2.223395191112062186e+00
2.900000000000000355e-01 2.256869168856654895e+00
3.000000000000000444e-01 2.287655011545660866e+00
3.100000000000000533e-01 2.319741197134279620e+00
3.200000000000000622e-01 2.354814776240089280e+00
3.300000000000000155e-01 2.389185855486856802e+00
3.400000000000000244e-01 2.424819556820389188e+00
3.500000000000000333e-01 2.460164952017089846e+00
3.600000000000000422e-01 2.490642360719096171e+00
3.700000000000000511e-01 2.526657363693340930e+00
3.800000000000000600e-01 2.557653344317585731e+00
3.900000000000000688e-01 2.589800301439763697e+00
4.000000000000000777e-01 2.620049985570971796e+00
4.100000000000000866e-01 2.653953238260023273e+00
4.200000000000000400e-01 2.680899976249606631e+00
4.300000000000000488e-01 2.711049530012191511e+00
4.400000000000000577e-01 2.739161134589989555e+00
4.500000000000000666e-01 2.770463080972714653e+00
4.600000000000000755e-01 2.800757308153322356e+00
4.700000000000000844e-01 2.830172836404103442e+00
4.800000000000000933e-01 2.860115228391880038e+00
4.900000000000000466e-01 2.889157516499341050e+00
5.000000000000001110e-01 2.918544159910110292e+00
5.100000000000001199e-01 2.945526084345234885e+00
5.200000000000001288e-01 2.969493325312550613e+00
5.300000000000001377e-01 3.001595576843339330e+00
5.400000000000001465e-01 3.034975539687497115e+00
5.500000000000001554e-01 3.063198804515449680e+00
5.600000000000001643e-01 3.099014310040511422e+00
5.700000000000001732e-01 3.130704690485519581e+00
5.800000000000001821e-01 3.154400215149784970e+00
5.900000000000001910e-01 3.188986297587070418e+00
6.000000000000001998e-01 3.215902053145935913e+00
6.100000000000000977e-01 3.240453495335483769e+00
6.200000000000001066e-01 3.264858280215620301e+00
6.300000000000001155e-01 3.285872422226364886e+00
6.400000000000001243e-01 3.316946755799422775e+00
6.500000000000001332e-01 3.341885663645580262e+00
6.600000000000001421e-01 3.362466252324474159e+00
6.700000000000001510e-01 3.384995822858128278e+00
6.800000000000001599e-01 3.399864834881316078e+00
6.900000000000001688e-01 3.422670643152545544e+00
7.000000000000001776e-01 3.434901118489912086e+00
7.100000000000001865e-01 3.456303625952224401e+00
7.200000000000001954e-01 3.463998239491600906e+00
7.300000000000002043e-01 3.472852391019622953e+00
7.400000000000002132e-01 3.473162771922823300e+00
7.500000000000002220e-01 3.479750994096084238e+00
7.600000000000002309e-01 3.486030119126391380e+00
7.700000000000002398e-01 3.473033592581098006e+00
7.800000000000001377e-01 3.456381993447384282e+00
7.900000000000001465e-01 3.445125978838741609e+00
8.000000000000001554e-01 3.425337217783470667e+00
8.100000000000001643e-01 3.386920226129621181e+00
8.200000000000001732e-01 3.371975043409695338e+00
8.300000000000001821e-01 3.313023894032122829e+00
8.400000000000001910e-01 3.227214284829051039e+00
8.500000000000001998e-01 3.155894394424504146e+00
8.600000000000002087e-01 3.087762639081745419e+00
8.700000000000002176e-01 3.009411277423647224e+00
8.800000000000002265e-01 2.937067766725222295e+00
8.900000000000002354e-01 2.818416244221024769e+00
9.000000000000002442e-01 2.706850455105934916e+00
9.100000000000002531e-01 2.631988941084657974e+00
9.200000000000002620e-01 2.480471978201846284e+00
9.300000000000001599e-01 2.315547933235059030e+00
9.400000000000001688e-01 2.100433624636076857e+00
9.500000000000001776e-01 1.932331012602494846e+00
9.600000000000001865e-01 1.604315549146398734e+00
9.700000000000001954e-01 1.234998876173190485e+00
9.800000000000002043e-01 9.532725968262458771e-01
9.900000000000002132e-01 5.362397801425630162e-01
